tileset,local_id,category,mc_block,Y-rule,pz_name,tsx_tile_id
walls_interior_house_02,57,wall_inherit,block.minecraft.air,wall,walls_interior_house_02_57,20310
walls_interior_house_02,58,wall_inherit,block.minecraft.air,wall,walls_interior_house_02_58,20311
walls_interior_house_02,59,wall_inherit,block.minecraft.air,wall,walls_interior_house_02_59,20312
walls_interior_house_02,60,wall_inherit,block.minecraft.air,wall,walls_interior_house_02_60,20314
walls_interior_house_02,61,wall_inherit,block.minecraft.air,wall,walls_interior_house_02_61,20315
walls_interior_house_02,62,wall_inherit,block.minecraft.air,wall,walls_interior_house_02_62,20316
walls_interior_house_02,63,wall_inherit,block.minecraft.air,wall,walls_interior_house_02_63,20317
walls_interior_house_03,0,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_0,20321
walls_interior_house_03,1,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_1,20322
walls_interior_house_03,2,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_2,20333
walls_interior_house_03,3,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_3,20344
walls_interior_house_03,4,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_4,20355
walls_interior_house_03,5,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_5,20366
walls_interior_house_03,6,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_6,20377
walls_interior_house_03,7,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_7,20382
walls_interior_house_03,8,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_8,20383
walls_interior_house_03,9,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_9,20384
walls_interior_house_03,10,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_10,20323
walls_interior_house_03,11,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_11,20324
walls_interior_house_03,12,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_12,20325
walls_interior_house_03,13,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_13,20326
walls_interior_house_03,14,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_14,20327
walls_interior_house_03,15,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_15,20328
walls_interior_house_03,16,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_16,20329
walls_interior_house_03,17,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_17,20330
walls_interior_house_03,18,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_18,20331
walls_interior_house_03,19,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_19,20332
walls_interior_house_03,20,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_20,20334
walls_interior_house_03,21,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_21,20335
walls_interior_house_03,22,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_22,20336
walls_interior_house_03,23,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_23,20337
walls_interior_house_03,24,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_24,20338
walls_interior_house_03,25,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_25,20339
walls_interior_house_03,26,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_26,20340
walls_interior_house_03,27,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_27,20341
walls_interior_house_03,28,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_28,20342
walls_interior_house_03,29,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_29,20343
walls_interior_house_03,30,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_30,20345
walls_interior_house_03,31,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_31,20346
walls_interior_house_03,32,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_32,20347
walls_interior_house_03,33,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_33,20348
walls_interior_house_03,34,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_34,20349
walls_interior_house_03,35,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_35,20350
walls_interior_house_03,36,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_36,20351
walls_interior_house_03,37,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_37,20352
walls_interior_house_03,38,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_38,20353
walls_interior_house_03,39,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_39,20354
walls_interior_house_03,40,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_40,20356
walls_interior_house_03,41,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_41,20357
walls_interior_house_03,42,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_42,20358
walls_interior_house_03,43,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_43,20359
walls_interior_house_03,44,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_44,20360
walls_interior_house_03,45,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_45,20361
walls_interior_house_03,46,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_46,20362
walls_interior_house_03,47,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_47,20363
walls_interior_house_03,48,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_48,20364
walls_interior_house_03,49,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_49,20365
walls_interior_house_03,50,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_50,20367
walls_interior_house_03,51,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_51,20368
walls_interior_house_03,52,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_52,20369
walls_interior_house_03,53,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_53,20370
walls_interior_house_03,54,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_54,20371
walls_interior_house_03,55,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_55,20372
walls_interior_house_03,56,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_56,20373
walls_interior_house_03,57,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_57,20374
walls_interior_house_03,58,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_58,20375
walls_interior_house_03,59,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_59,20376
walls_interior_house_03,60,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_60,20378
walls_interior_house_03,61,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_61,20379
walls_interior_house_03,62,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_62,20380
walls_interior_house_03,63,wall_inherit,block.minecraft.air,wall,walls_interior_house_03_63,20381
walls_interior_house_04,0,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_0,20385
walls_interior_house_04,1,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_1,20386
walls_interior_house_04,2,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_2,20397
walls_interior_house_04,3,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_3,20408
walls_interior_house_04,4,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_4,20419
walls_interior_house_04,5,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_5,20430
walls_interior_house_04,6,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_6,20441
walls_interior_house_04,7,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_7,20452
walls_interior_house_04,8,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_8,20463
walls_interior_house_04,9,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_9,20474
walls_interior_house_04,10,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_10,20387
walls_interior_house_04,11,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_11,20388
walls_interior_house_04,12,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_12,20389
walls_interior_house_04,13,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_13,20390
walls_interior_house_04,14,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_14,20391
walls_interior_house_04,15,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_15,20392
walls_interior_house_04,16,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_16,20393
walls_interior_house_04,17,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_17,20394
walls_interior_house_04,18,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_18,20395
walls_interior_house_04,19,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_19,20396
walls_interior_house_04,20,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_20,20398
walls_interior_house_04,21,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_21,20399
walls_interior_house_04,22,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_22,20400
walls_interior_house_04,23,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_23,20401
walls_interior_house_04,24,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_24,20402
walls_interior_house_04,25,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_25,20403
walls_interior_house_04,26,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_26,20404
walls_interior_house_04,27,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_27,20405
walls_interior_house_04,28,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_28,20406
walls_interior_house_04,29,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_29,20407
walls_interior_house_04,30,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_30,20409
walls_interior_house_04,31,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_31,20410
walls_interior_house_04,32,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_32,20411
walls_interior_house_04,33,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_33,20412
walls_interior_house_04,34,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_34,20413
walls_interior_house_04,35,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_35,20414
walls_interior_house_04,36,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_36,20415
walls_interior_house_04,37,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_37,20416
walls_interior_house_04,38,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_38,20417
walls_interior_house_04,39,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_39,20418
walls_interior_house_04,40,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_40,20420
walls_interior_house_04,41,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_41,20421
walls_interior_house_04,42,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_42,20422
walls_interior_house_04,43,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_43,20423
walls_interior_house_04,44,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_44,20424
walls_interior_house_04,45,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_45,20425
walls_interior_house_04,46,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_46,20426
walls_interior_house_04,47,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_47,20427
walls_interior_house_04,48,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_48,20428
walls_interior_house_04,49,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_49,20429
walls_interior_house_04,50,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_50,20431
walls_interior_house_04,51,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_51,20432
walls_interior_house_04,52,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_52,20433
walls_interior_house_04,53,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_53,20434
walls_interior_house_04,54,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_54,20435
walls_interior_house_04,55,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_55,20436
walls_interior_house_04,56,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_56,20437
walls_interior_house_04,57,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_57,20438
walls_interior_house_04,58,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_58,20439
walls_interior_house_04,59,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_59,20440
walls_interior_house_04,60,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_60,20442
walls_interior_house_04,61,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_61,20443
walls_interior_house_04,62,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_62,20444
walls_interior_house_04,63,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_63,20445
walls_interior_house_04,64,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_64,20446
walls_interior_house_04,65,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_65,20447
walls_interior_house_04,66,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_66,20448
walls_interior_house_04,67,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_67,20449
walls_interior_house_04,68,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_68,20450
walls_interior_house_04,69,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_69,20451
walls_interior_house_04,70,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_70,20453
walls_interior_house_04,71,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_71,20454
walls_interior_house_04,72,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_72,20455
walls_interior_house_04,73,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_73,20456
walls_interior_house_04,74,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_74,20457
walls_interior_house_04,75,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_75,20458
walls_interior_house_04,76,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_76,20459
walls_interior_house_04,77,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_77,20460
walls_interior_house_04,78,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_78,20461
walls_interior_house_04,79,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_79,20462
walls_interior_house_04,80,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_80,20464
walls_interior_house_04,81,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_81,20465
walls_interior_house_04,82,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_82,20466
walls_interior_house_04,83,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_83,20467
walls_interior_house_04,84,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_84,20468
walls_interior_house_04,85,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_85,20469
walls_interior_house_04,86,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_86,20470
walls_interior_house_04,87,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_87,20471
walls_interior_house_04,88,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_88,20472
walls_interior_house_04,89,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_89,20473
walls_interior_house_04,90,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_90,20475
walls_interior_house_04,91,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_91,20476
walls_interior_house_04,92,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_92,20477
walls_interior_house_04,93,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_93,20478
walls_interior_house_04,94,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_94,20479
walls_interior_house_04,95,wall_inherit,block.minecraft.air,wall,walls_interior_house_04_95,20480
walls_interior_house_05,0,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_0,20481
walls_interior_house_05,1,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_1,20482
walls_interior_house_05,2,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_2,20493
walls_interior_house_05,3,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_3,20504
walls_interior_house_05,4,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_4,20515
walls_interior_house_05,5,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_5,20526
walls_interior_house_05,6,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_6,20537
walls_interior_house_05,7,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_7,20548
walls_interior_house_05,8,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_8,20559
walls_interior_house_05,9,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_9,20562
walls_interior_house_05,10,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_10,20483
walls_interior_house_05,11,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_11,20484
walls_interior_house_05,12,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_12,20485
walls_interior_house_05,13,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_13,20486
walls_interior_house_05,14,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_14,20487
walls_interior_house_05,15,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_15,20488
walls_interior_house_05,16,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_16,20489
walls_interior_house_05,17,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_17,20490
walls_interior_house_05,18,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_18,20491
walls_interior_house_05,19,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_19,20492
walls_interior_house_05,20,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_20,20494
walls_interior_house_05,21,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_21,20495
walls_interior_house_05,22,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_22,20496
walls_interior_house_05,23,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_23,20497
walls_interior_house_05,24,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_24,20498
walls_interior_house_05,25,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_25,20499
walls_interior_house_05,26,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_26,20500
walls_interior_house_05,27,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_27,20501
walls_interior_house_05,28,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_28,20502
walls_interior_house_05,29,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_29,20503
walls_interior_house_05,30,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_30,20505
walls_interior_house_05,31,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_31,20506
walls_interior_house_05,32,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_32,20507
walls_interior_house_05,33,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_33,20508
walls_interior_house_05,34,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_34,20509
walls_interior_house_05,35,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_35,20510
walls_interior_house_05,36,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_36,20511
walls_interior_house_05,37,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_37,20512
walls_interior_house_05,38,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_38,20513
walls_interior_house_05,39,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_39,20514
walls_interior_house_05,40,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_40,20516
walls_interior_house_05,41,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_41,20517
walls_interior_house_05,42,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_42,20518
walls_interior_house_05,43,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_43,20519
walls_interior_house_05,44,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_44,20520
walls_interior_house_05,45,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_45,20521
walls_interior_house_05,46,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_46,20522
walls_interior_house_05,47,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_47,20523
walls_interior_house_05,48,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_48,20524
walls_interior_house_05,49,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_49,20525
walls_interior_house_05,50,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_50,20527
walls_interior_house_05,51,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_51,20528
walls_interior_house_05,52,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_52,20529
walls_interior_house_05,53,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_53,20530
walls_interior_house_05,54,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_54,20531
walls_interior_house_05,55,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_55,20532
walls_interior_house_05,56,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_56,20533
walls_interior_house_05,57,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_57,20534
walls_interior_house_05,58,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_58,20535
walls_interior_house_05,59,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_59,20536
walls_interior_house_05,60,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_60,20538
walls_interior_house_05,61,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_61,20539
walls_interior_house_05,62,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_62,20540
walls_interior_house_05,63,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_63,20541
walls_interior_house_05,64,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_64,20542
walls_interior_house_05,65,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_65,20543
walls_interior_house_05,66,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_66,20544
walls_interior_house_05,67,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_67,20545
walls_interior_house_05,68,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_68,20546
walls_interior_house_05,69,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_69,20547
walls_interior_house_05,70,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_70,20549
walls_interior_house_05,71,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_71,20550
walls_interior_house_05,72,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_72,20551
walls_interior_house_05,73,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_73,20552
walls_interior_house_05,74,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_74,20553
walls_interior_house_05,75,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_75,20554
walls_interior_house_05,76,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_76,20555
walls_interior_house_05,77,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_77,20556
walls_interior_house_05,78,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_78,20557
walls_interior_house_05,79,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_79,20558
walls_interior_house_05,80,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_80,20560
walls_interior_house_05,81,wall_inherit,block.minecraft.air,wall,walls_interior_house_05_81,20561
walls_interior_house_06,0,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_0,20563
walls_interior_house_06,1,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_1,20564
walls_interior_house_06,2,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_2,20619
walls_interior_house_06,3,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_3,20630
walls_interior_house_06,4,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_4,20641
walls_interior_house_06,5,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_5,20652
walls_interior_house_06,6,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_6,20663
walls_interior_house_06,7,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_7,20674
walls_interior_house_06,8,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_8,20685
walls_interior_house_06,9,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_9,20696
walls_interior_house_06,10,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_10,20565
walls_interior_house_06,11,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_11,20576
walls_interior_house_06,11,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_11,20576
walls_interior_house_06,13,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_13,20598
walls_interior_house_06,14,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_14,20609
walls_interior_house_06,15,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_15,20614
walls_interior_house_06,16,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_16,20615
walls_interior_house_06,17,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_17,20616
walls_interior_house_06,18,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_18,20617
walls_interior_house_06,19,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_19,20618
walls_interior_house_06,20,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_20,20620
walls_interior_house_06,21,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_21,20621
walls_interior_house_06,22,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_22,20622
walls_interior_house_06,23,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_23,20623
walls_interior_house_06,24,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_24,20624
walls_interior_house_06,25,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_25,20625
walls_interior_house_06,26,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_26,20626
walls_interior_house_06,27,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_27,20627
walls_interior_house_06,28,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_28,20628
walls_interior_house_06,29,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_29,20629
walls_interior_house_06,30,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_30,20631
walls_interior_house_06,31,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_31,20632
walls_interior_house_06,32,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_32,20633
walls_interior_house_06,33,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_33,20634
walls_interior_house_06,34,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_34,20635
walls_interior_house_06,35,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_35,20636
walls_interior_house_06,36,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_36,20637
walls_interior_house_06,37,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_37,20638
walls_interior_house_06,38,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_38,20639
walls_interior_house_06,39,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_39,20640
walls_interior_house_06,40,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_40,20642
walls_interior_house_06,41,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_41,20643
walls_interior_house_06,42,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_42,20644
walls_interior_house_06,43,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_43,20645
walls_interior_house_06,44,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_44,20646
walls_interior_house_06,45,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_45,20647
walls_interior_house_06,46,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_46,20648
walls_interior_house_06,47,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_47,20649
walls_interior_house_06,48,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_48,20650
walls_interior_house_06,49,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_49,20651
walls_interior_house_06,50,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_50,20653
walls_interior_house_06,51,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_51,20654
walls_interior_house_06,52,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_52,20655
walls_interior_house_06,53,wall_inherit,block.minecraft.air,wall,walls_interior_house_06_53,20656
